Name,Spec,ImageURL
매일헬스뉴트리션 셀렉스 프로틴 너츠바,과자/초콜릿/디저트/초콜릿/초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\매일헬스뉴트리션 셀렉스 프로틴 너츠바.jpg
마즈엠앤엠즈 펀사이즈 믹스 초콜릿,초코볼,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마즈엠앤엠즈 펀사이즈 믹스 초콜릿.jpg
몽스 아이스버그,사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몽스 아이스버그.jpg
페레로 로쉐 초콜릿,과자/초콜릿/디저트/초콜릿/초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\페레로 로쉐 초콜릿.jpg
동아제약 박카스맛 젤리 신맛,젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\동아제약 박카스맛 젤리 신맛.jpg
퍼페티반멜레 츄파춥스 리필팩입,"사탕/1.32kg/120개입/무지방/원산지: 베트남/구성: 포도향, 레몬라임맛, 딸기크림향, 초코바닐라맛/표시기준분량: 11g/열량: 45kcal/탄수화물: 11g/당류: 9g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 1%",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 츄파춥스 리필팩입.jpg
커클랜드 Merci 초콜릿 셀렉션,"초콜릿/675g/저염/구성: 다크 무스, 밀크 초콜릿, 커피앤크림, 헤이즐넛 크/표시기준분량: 100g/열량: 570Kcal/탄수화물: 49g/당류: 47g/단백질: 8g/지방: 38g/포화지방: 21g/트랜스지방: 0.2g/콜레스테롤: 20mg/나트륨: 80mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\커클랜드 Merci 초콜릿 셀렉션.jpg
퍼페티반멜레 츄파춥스 오리지널 팝아트틴입,사탕/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 츄파춥스 오리지널 팝아트틴입.jpg
페레로 킨더 초콜릿 T,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\페레로 킨더 초콜릿 T.jpg
카스가이 시오아메 소금사탕,"사탕/140g/알레르기성분: 대두, 밀/무지방/
[영양정보] 표시기준분량: 8g/열량: 30kcal/탄수화물: 7.6g/당류: 7.6g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\카스가이 시오아메 소금사탕.jpg
오리히로입 오리히로 일본 곤약젤리,곤약젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\오리히로입 오리히로 일본 곤약젤리.jpg
반스베리 티라미수 초콜릿 코티드 아몬드,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\반스베리 티라미수 초콜릿 코티드 아몬드.jpg
몬델리즈 호올스 몬델리즈 XS 레몬민트향 캔디,과자/초콜릿/디저트/사탕/젤리/사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몬델리즈 호올스 몬델리즈 XS 레몬민트향 캔디.jpg
몬델리즈 호올스 멘토립터스 캔디 입 대용량 사탕[],사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몬델리즈 호올스 멘토립터스 캔디 입 대용량 사탕[].jpg
몬델리즈 밀카 알프스 밀크 초콜릿,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\몬델리즈 밀카 알프스 밀크 초콜릿.jpg
윤진무역 향라웨이 설곤약 마라맛,곤약젤리/18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\윤진무역 향라웨이 설곤약 마라맛.jpg
롯데웰푸드 애니타임 밀크민트,"사탕/92g/무지방/무당/무염/
[영양정보] 표시기준분량: 92g/열량: 220kcal/탄수화물: 90g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 애니타임 밀크민트.jpg
롯데웰푸드 확 깨는 졸음 번쩍 껌,"껌/16g/
[영양정보] 표시기준분량: 16g/열량: 26kcal",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 확 깨는 졸음 번쩍 껌.jpg
순수한집 제주 감귤 쫀득이,과자/초콜릿/디저트/사탕/젤리/사탕,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\순수한집 제주 감귤 쫀득이.jpg
마루가와 세븐팩 버블껌,껌/36.6g/원산지: 일본,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\마루가와 세븐팩 버블껌.jpg
리콜라 허브캔디 레몬민트,"사탕/40g/
[영양정보] 표시기준분량: 10g(4개)/열량: 24kcal/탄수화물: 10g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\리콜라 허브캔디 레몬민트.jpg
CHOCMOD 트뤼플 프렌치,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\CHOCMOD 트뤼플 프렌치.jpg
고디바 다크 초콜릿 마스터피스,과자/초콜릿/디저트/초콜릿/초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\고디바 다크 초콜릿 마스터피스.jpg
롯데웰푸드 자일리톨 알파 오리지날,껌,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 자일리톨 알파 오리지날.jpg
