Name,Spec
매일유업 어메이징 오트 오리지널,"오트음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 95kcal"
매일유업 어메이징 오트 초콜릿,"오트음료/포장형태: 팩/
[영양정보] 1회 제공량 330ml당 열량: 235kcal"
매일유업 어메이징 오트 커피,"오트음료/포장형태: 팩/
[영양정보] 1회 제공량 330ml당 열량: 220kcal"
매일유업 어메이징오트 오리지널+언스위트각총,
무지개영농조합 임실치즈마을 두마리목장 요거트,마시는 요구르트
무지개영농조합법인 임실치즈마을 두마리목장 요거트,마시는 요구르트
바디랩 검은콩 순수두유 99.9,검은콩두유/포장형태: 파우치/특징: 국산콩
바디랩 검은콩 순수두유 99.9총,
바디랩 검은콩 순수두유 99.9총비건인증 국산콩두유,
바디랩 리얼아몬드 95.5총/40kcal 아몬드유,
바디랩 리얼아몬드 95.5,
바디랩 서리태 순수두유 99.9,포장형태: 팩/190ml
바디랩 서리태 순수두유99.9국산콩 서리태100,
바디랩 순수두유 99.9,"두유/포장형태: 팩/특징: 무첨가두유, 국산콩, 전두유/
[영양정보] 1회 제공량 190ml당 열량: 55kcal/나트륨: 70mg/탄수화물: 6g/당류: 1g/지방: 1g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 5.5g"
바디랩 아임 귀리 두유 무가당,"오트음료/포장형태: 팩/특징: 국산콩/
[영양정보] 1회 제공량 190ml당 열량: 55kcal/탄수화물: 6g/당류: 0.7g/단백질: 5g/지방: 1.1g/포화지방: 0.4g/트랜스지방: 0g/콜레스트롤: 0mg/나트륨: 150mg"
바디랩 아임귀리두유,식물성음료
바리의 꿈 유기농 두유,"두유/포장형태: 팩/특징: 유기농/
[영양정보] 1회 제공량 190ml당 열량: 120kcal/탄수화물: 13g/당류: 11g/단백질: 4g/지방: 6g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg"
밥스누The 건강한 약콩 100,"검은콩두유/포장형태: 파우치/특징: 국산콩, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 75kcal/탄수화물: 5g/당류: 1g 미만/단백질: 7g/지방: 2.8g/포화지방: 0.3g/트랜스지방: 0g/콜레스트롤: 0mg/나트륨: 85mg/칼슘: 215mg"
밥스누The 건강한 약콩100 두유,
밥스누달콤한 프리바이오틱스 약콩두유,"검은콩혼합두유/포장형태: 팩/특징: 국산콩, 전두유, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 85kcal/탄수화물: 10g/당류: 4g/단백질: 6g/지방: 3.2g/포화지방: 0.4g/트랜스지방: 0g/콜레스트롤: 0mg/나트륨: 85mg/칼슘: 150mg"
밥스누배로 맛있는 서울대 약콩두유 고단백,
밥스누쌀눈으로 더 똑똑한 약콩두유,"검은콩두유/포장형태: 팩/특징: 국산콩, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 95kcal/탄수화물: 9g/당류: 4g/단백질: 7g/지방: 3.6g/포화지방: 0.5g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 105mg/칼슘: 130mg"
밥스누약콩두유,"검은콩두유/포장형태: 팩/특징: 무첨가두유/
[영양정보] 1회 제공량 190ml당 열량: 75kcal/탄수화물: 5g/당류: 1g/단백질: 6g/지방: 3.5g/포화지방: 0.4g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 130mg/칼슘: 120mg"
밥스누오리지널 약콩두유,포장형태: 팩/190ml
밥스누포스트바이오틱스 약콩100,"검은콩두유/포장형태: 팩/특징: 국산콩, 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 80kcal/탄수화물: 10g/당류: 4g/단백질: 5g/지방: 2.8g/포화지방: 0.5g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/칼슘 125mg/식이섬유 2g"
